,lines,name
53,that's bullshit, chill factor 
54,no, chill factor 
55,but he didn't see that's negotiation, chill factor 
56,us, chill factor 
57,look that's negotiating he threatened to kill, chill factor 
58,tiatin', chill factor 
59,i was not in the man's face i was nego, chill factor 
60,face crap you've been telling me, chill factor 
61,what about all that no need to get in the man's, chill factor 
62,thank you very much, chill factor 
63,thank you, chill factor 
64,yeah, chill factor 
65,i think so too, chill factor 
66,patriotism is its own reward, chill factor 
67,i'll handle this from here sweet owes us a little restitution, chill factor 
68,us owes us, chill factor 
69,i feel that my government owes me a little restitution, chill factor 
70,and and and truckless in the service of my country, chill factor 
71,right you damn skippy and now that i am both jobless, chill factor 
72,you, chill factor 
73,hello, chill factor 
74,you arlo, chill factor 
75,that army nut job to save your narrow butt, chill factor 
76,who put the big hurt on, chill factor 
77,who had to put a gun to your head, chill factor 
78,truck that kept elvis cool, chill factor 
79,who drove the ice cream, chill factor 
80,you did help a little, chill factor 
81,always the negative, chill factor 
82,excuse me i got a bullet in my leg, chill factor 
83,stop limpin' around like that, chill factor 
84,, chill factor 
85,hey hey hey hey hey we are heroes my man it's time to start actin' like it, chill factor 
86,they aren't exactly gonna publicize this arlo, chill factor 
87,we're the shit bigtime, chill factor 
88,, chill factor 
89,you know we saved half a million people from a full body peel, chill factor 
90,, chill factor 
91,well, chill factor 
92,elvis is still in there it's gonna go off, chill factor 
93,, chill factor 
94,, chill factor 
95,, chill factor 
96,, chill factor 
97,, chill factor 
98,why'd you stay behind, chill factor 
99,what'd you come back for, chill factor 
100,look out, chill factor 
101,, chill factor 
102,, chill factor 
103,okay come on big guy, chill factor 
104,they'll meet you at the top, chill factor 
105,arlo i'm gonna get elvis you go, chill factor 
106,got it come on darlin' i gotcha, chill factor 
107,go, chill factor 
108,let's go, chill factor 
109,hang on hang on, chill factor 
110,, chill factor 
111,sorry, chill factor 
112,, chill factor 
113,yeah yeah yeah, chill factor 
114,hold this, chill factor 
115,another way outta here hey, chill factor 
116,there's gotta be, chill factor 
117,well hell the smoke's gonna kill us anyway, chill factor 
118,can we get out on your end of the tunnel, chill factor 
119,, chill factor 
120,vitelli vitelli, chill factor 
121,ta get outta here, chill factor 
122,we got, chill factor 
123,, chill factor 
124,, chill factor 
125,, chill factor 
126,it's working, chill factor 
127,what, chill factor 
128,, chill factor 
129,what, chill factor 
130,, chill factor 
131,come on come on, chill factor 
132,, chill factor 
133,oh, chill factor 
134,, chill factor 
135,all right, chill factor 
136,, chill factor 
137,, chill factor 
138,it's melting man, chill factor 
139,what, chill factor 
140,mason, chill factor 
141,it says forty nine, chill factor 
142,forty nine point four, chill factor 
143,what's it say, chill factor 
144,shoot me, chill factor 
145,, chill factor 
146,unbe fucking lievable, chill factor 
147,i'm gonna kill him, chill factor 
148,stupid, chill factor 
149,you've gotta be, chill factor 
150,what the, chill factor 
151,what the hell, chill factor 
152,what do you think i'm doin', chill factor 
153,forty seven you'd better floor it, chill factor 
154,whoo, chill factor 
155,whoo, chill factor 
156,tunnel, chill factor 
157,tunnel, chill factor 
158,here comes the, chill factor 
159,okay, chill factor 
160,he's comin' up fast, chill factor 
161,our ass, chill factor 
162,and brynner's right on, chill factor 
163,they come, chill factor 
164,here, chill factor 
165,we've got elvis, chill factor 
166,i've got the real thing, chill factor 
167,we, chill factor 
168,okay, chill factor 
169,oh shit, chill factor 
170,forty five seven, chill factor 
171,oh fuck, chill factor 
172,okay okay, chill factor 
173,ful, chill factor 
174,aw shit would you be more care, chill factor 
175,, chill factor 
176,on, chill factor 
177,hang, chill factor 
178,, chill factor 
179,stop, chill factor 
180,, chill factor 
181,go, chill factor 
182,sometimes the prey bites back, chill factor 
183,you got elvis, chill factor 
184,what, chill factor 
185,to him, chill factor 
186,that's why i didn't give it, chill factor 
187,natic, chill factor 
188,, chill factor 
189,you just can't leave that stuff with that lu, chill factor 
190,, chill factor 
191,go go go, chill factor 
192,come here, chill factor 
193,, chill factor 
194,okay here we go, chill factor 
195,come on come on, chill factor 
196,, chill factor 
197,okay, chill factor 
198,, chill factor 
199,, chill factor 
200,i'm sorry i'm a little, chill factor 
201,, chill factor 
202,arlo, chill factor 
203,, chill factor 
204,okay, chill factor 
205,, chill factor 
206,all right okay, chill factor 
207,okay, chill factor 
208,, chill factor 
209,okay all right man okay, chill factor 
210,, chill factor 
211,okay, chill factor 
212,yeah, chill factor 
213,okay, chill factor 
214,oh, chill factor 
215,come on, chill factor 
216,, chill factor 
217,reach into my pocket, chill factor 
218,arlo arlo, chill factor 
219,we're gonna die and you want me to do some freaky shit like that, chill factor 
220,, chill factor 
221,what, chill factor 
222,put your hand in my pants, chill factor 
223,, chill factor 
224,hey hey hey, chill factor 
225,we're gonna die, chill factor 
226,we're gonna die, chill factor 
227,, chill factor 
228,arlo shut up, chill factor 
229,we're gonna die, chill factor 
230,hey just shut up, chill factor 
231,, chill factor 
232,they're movin', chill factor 
233,huh, chill factor 
234,they're takin' off, chill factor 
235,hey, chill factor 
236,, chill factor 
237,listen arlo, chill factor 
238,no, chill factor 
239,are you all right, chill factor 
240,, chill factor 
241,, chill factor 
242,ow, chill factor 
243,, chill factor 
244,bullshit you would've killed us anyway, chill factor 
245,you all right, chill factor 
246,, chill factor 
247,bring him down, chill factor 
248,, chill factor 
249,yeah i know i know, chill factor 
250,man, chill factor 
251,a and you owe me, chill factor 
252,or my conscience, chill factor 
253,squirm i don't want his brains all over my shirt, chill factor 
254,even though it is nice to see andy, chill factor 
255,deal with this asshole, chill factor 
256,i think you oughta cut a, chill factor 
257,yeah, chill factor 
258,hey mason, chill factor 
259,all right all right hey hey, chill factor 
260,yeah baby, chill factor 
261,whoo, chill factor 
262,that is loud i'm, chill factor 
263,, chill factor 
264,like i said i got a pretty good idea of what's at stake here, chill factor 
265,, chill factor 
266,miles, chill factor 
267,split i wouldn't get ten, chill factor 
268,split, chill factor 
269,well all the same if we get to missoula help me find a car i'd appreciate it then you can, chill factor 
270,shit, chill factor 
271,long somethin' about that look in his eye when he talked about that elvis, chill factor 
272,er it was your friend, chill factor 
273,loaded i didn't buy you as a shoot, chill factor 
274,i mean if that gun was, chill factor 
275,not completely anyway, chill factor 
276,to tell you the truth you didn't, chill factor 
277,shit, chill factor 
278,for whatever it's worth i'm sorry i dragged you into this, chill factor 
279,listen arlo, chill factor 
280,, chill factor 
281,we got two paddles, chill factor 
282,well shit could be worse i mean we're both up shit's creek but at least we have a paddle, chill factor 
283,anyway about ten months ago i wound up in jerome workin' for darlene, chill factor 
284,and things sort of just went downhill from there, chill factor 
285,couldn't deal with it so i split, chill factor 
286,never gonna throw a ball in the pros, chill factor 
287,hospital, chill factor 
288,and i put the car into a ditch he spent eighteen weeks in the, chill factor 
289,we were celebrating right after the draft going from bar to bar i was drivin', chill factor 
290,i remember him got in a car crash or somethin', chill factor 
291,yeah robert del rio, chill factor 
292,robert del rio, chill factor 
293,started every game my senior year not all american or anything but not bad anyway the real star was my best friend the quarterback got taken in the first round, chill factor 
294,how wonderful for you, chill factor 
295,we were nationally ranked, chill factor 
296,you know four years ago i was a split end at kentucky state, chill factor 
297,you know, chill factor 
298,yeah, chill factor 
299,so i took his truck yeah, chill factor 
300,truck, chill factor 
301,so you took his, chill factor 
302,nobody's lookin' out for my interests my credit was fucked and then when he promoted sam over me i just snapped so i split, chill factor 
303,overdrawn bank accounts, chill factor 
304,just ready to just slide him right in there and what about me huh what about arlo huh what about my needs you know i got a i got student loans, chill factor 
305,or nephew or some good old boy, chill factor 
306,there'd be a sales rep desk with my name on it but every time something opened up there'd be some idiot cousin, chill factor 
307,and he swore he swore once i got a degree, chill factor 
308,i deserve a lot more than that truck ten years ten years i busted my ass for that fat rat bastard, chill factor 
309,you know what i'm sayin', chill factor 
310,it won't even start half the time, chill factor 
311,piece of shit was worth, chill factor 
312,hey i told you i did not steal that truck andy owes me a lot more than that four wheeled, chill factor 
313,stole the truck, chill factor 
314,hey i didn't steal the truck you, chill factor 
315,tion, chill factor 
316,see now why would you do that to a man in my posi, chill factor 
317,you're fucked man, chill factor 
318,did you, chill factor 
319,hey you didn't happen to lock the truck up when you got out, chill factor 
320,, chill factor 
321,worth a try, chill factor 
322,okay, chill factor 
323,this river's fed by a glacier willing to bet my life that it's a good deal under fifty degrees, chill factor 
324,this thing just went up a degree ice cream's not workin', chill factor 
325,what, chill factor 
326,uh oh, chill factor 
327,whoo hoo hoo, chill factor 
328,, chill factor 
329,, chill factor 
330,, chill factor 
331,, chill factor 
332,all right hey, chill factor 
333,, chill factor 
334,, chill factor 
335,, chill factor 
336,oh no, chill factor 
337,oh no, chill factor 
338,no, chill factor 
339,oh shit, chill factor 
340,, chill factor 
341,, chill factor 
342,okay okay, chill factor 
343,keep still, chill factor 
344,, chill factor 
345,, chill factor 
346,oh shit, chill factor 
347,come on, chill factor 
348,what, chill factor 
349,i don't want you to come anyway, chill factor 
350,oh shit okay come on, chill factor 
351,here, chill factor 
352,then stay, chill factor 
353,you're not dangerous you're crazy i ain't gettin' in this damn thing, chill factor 
354,, chill factor 
355,you're what, chill factor 
356,taking it down the hill, chill factor 
357,, chill factor 
358,i'm crazy, chill factor 
359,he's crazy, chill factor 
360,man, chill factor 
361,yeah he's a dangerous, chill factor 
362,i'm a dangerous man, chill factor 
363,you're dealin' with, chill factor 
364,to him you don't know who, chill factor 
365,listen listen, chill factor 
366,hey put it back we're takin' off, chill factor 
367,, chill factor 
368,okay all right okay, chill factor 
369,, chill factor 
370,all right let's go, chill factor 
371,, chill factor 
372,aw shit, chill factor 
373,yeah, chill factor 
374,yeah, chill factor 
375,these'll keep it cold, chill factor 
376,okay okay, chill factor 
377,gimme that gimme that gimme that, chill factor 
378,all right, chill factor 
379,okay, chill factor 
380,all right, chill factor 
381,okay, chill factor 
382,, chill factor 
383,oh shit it's okay okay, chill factor 
384,oh shit oh shit, chill factor 
385,come on, chill factor 
386,no shit, chill factor 
387,, chill factor 
388,oh pete oh shit oh shit, chill factor 
389,, chill factor 
390,, chill factor 
391,go go, chill factor 
392,go on, chill factor 
393,shit, chill factor 
394,, chill factor 
395,, chill factor 
396,, chill factor 
397,hey, chill factor 
398,hang on, chill factor 
399,, chill factor 
400,, chill factor 
401,shit, chill factor 
402,ho, chill factor 
403,oh, chill factor 
404,ho ho, chill factor 
405,, chill factor 
406,shut up, chill factor 
407,gee you think so, chill factor 
408,okay that didn't work, chill factor 
409,holy, chill factor 
410,gee you think so, chill factor 
411,shit you gotta pass him, chill factor 
412,what the fuck was that, chill factor 
413,you okay, chill factor 
414,what are you talkin' about i'm the one drivin', chill factor 
415,i made it, chill factor 
416,i made it, chill factor 
417,whoo, chill factor 
418,whoo, chill factor 
419,all right you got it you got it, chill factor 
420,you crazy bastard, chill factor 
421,come on, chill factor 
422,come on, chill factor 
423,come on, chill factor 
424,, chill factor 
425,pete come on, chill factor 
426,come on old, chill factor 
427,wanna give it a try, chill factor 
428,night shift but you might, chill factor 
429,hood of you knowin' any prayers is slim, chill factor 
430,i know the likeli, chill factor 
431,come on old pete oh, chill factor 
432,pete come on, chill factor 
433,oh shit come on old, chill factor 
434,come on, chill factor 
435,get over get over, chill factor 
436,left left left, chill factor 
437,easy easy easy, chill factor 
438,oh, chill factor 
439,i'm goin' i'm goin' baby i'm goin' i'm goin', chill factor 
440,god man, chill factor 
441,come on old pete, chill factor 
442,come on, chill factor 
443,come on old pete, chill factor 
444,oh shit, chill factor 
445,go go go go go oh shit, chill factor 
446,hey hey whoo okay, chill factor 
447,i should've had that dog bite me i would've gotten rabies could've went to the hospital had a pretty nurse, chill factor 
448,oh petey oh petey oh please pete please don't do this to me okay, chill factor 
449,goddamn, chill factor 
450,, chill factor 
451,okay, chill factor 
452,okay, chill factor 
453,oh shit, chill factor 
454,, chill factor 
455,, chill factor 
456,that's right now move, chill factor 
457,oh shit, chill factor 
458,do we, chill factor 
459,i don't think we have much of a choice, chill factor 
460,your weedkiller on steroids goes down with us everybody dies, chill factor 
461,, chill factor 
462,hey and what if we don't make it, chill factor 
463,eight and a half feet wide weighs over five tons, chill factor 
464,you think we can make what you see that truck, chill factor 
465,we can make it, chill factor 
466,i think, chill factor 
467,you can just bend over and kiss your crazy ass goodbye buddy, chill factor 
468,shift, chill factor 
469,oh we're screwed night, chill factor 
470,oh shit, chill factor 
471,, chill factor 
472,fuck, chill factor 
473,all right you got it, chill factor 
474,is old pete come on baby, chill factor 
475,pete come on there it, chill factor 
476,come on old, chill factor 
477,, chill factor 
478,up, chill factor 
479,back up back, chill factor 
480,oh shit, chill factor 
481,man, chill factor 
482,holy shit, chill factor 
483,oh, chill factor 
484,, chill factor 
485,, chill factor 
486,hey hey andy's ice cream, chill factor 
487,you snatch that phone from me one more time i'm, chill factor 
488,waiting, chill factor 
489,well then that means it's call, chill factor 
490,shut up shut up it's beeping, chill factor 
491,truck, chill factor 
492,it was owed to me you stole the damn, chill factor 
493,, chill factor 
494,i did not steal the truck, chill factor 
495,you stole the truck to uphold your principles right, chill factor 
496,let live, chill factor 
497,yeah, chill factor 
498,i believe in live and, chill factor 
499,and i'm a peaceful man and, chill factor 
500,you wanna hit me, chill factor 
501,you, chill factor 
502,every time i look at you i wanna hit, chill factor 
503,hi the gun was empty, chill factor 
504,er, chill factor 
505,cho and a hijack, chill factor 
506,reconsider that statement there night shift you're psy, chill factor 
507,hey take a look at your situation and, chill factor 
508,i'm not the psycho, chill factor 
509,no, chill factor 
510,probably because they know a psycho when they hear one, chill factor 
511,, chill factor 
512,kiss my ass, chill factor 
513,i was thankin' you asshole, chill factor 
514,gun, chill factor 
515,don't gimme that nice job shit man they still got a vanload comin' and what do you got besides an empty, chill factor 
516,, chill factor 
517,nice job back there, chill factor 
518,okay, chill factor 
519,elvis is on ice again, chill factor 
520,, chill factor 
521,okay all right, chill factor 
522,all right, chill factor 
523,get him to stand up night shift, chill factor 
524,oh, chill factor 
525,, chill factor 
526,, chill factor 
527,, chill factor 
528,, chill factor 
529,oh shit, chill factor 
530,you mean to tell me you hijacked me with an empty gun, chill factor 
531,ed, chill factor 
532,work it's not even load, chill factor 
533,doesn't, chill factor 
534,what, chill factor 
535,doesn't work, chill factor 
536,take your gun, chill factor 
537,, chill factor 
538,shut up, chill factor 
539,you're nuts goin' back there, chill factor 
540,, chill factor 
541,, chill factor 
542,, chill factor 
543,, chill factor 
544,okay, chill factor 
545,no no no no no keep goin', chill factor 
546,ah one of them's in the back, chill factor 
547,okay okay, chill factor 
548,damn, chill factor 
549,god, chill factor 
550,, chill factor 
551,fine, chill factor 
552,we can't push old pete in this heat he can't take it, chill factor 
553,hey, chill factor 
554,, chill factor 
555,shut up, chill factor 
556,i ain't playin' that, chill factor 
557,fine, chill factor 
558,that's, chill factor 
559,i'm about to get in your ass like last year's underwear man, chill factor 
560,look i don't give a shit if you go through missoula at a hundred miles an hour we're goin' to mcgruder, chill factor 
561,i didn't steal the truck he owed it to me anyway the important thing is i'm not goin' through missoula, chill factor 
562,the ice cream for money, chill factor 
563,what all the bullshit about the cash was wasn't it you stole this truck and now you're trying to sell, chill factor 
564,you stole this truck that's, chill factor 
565,i did not steal this truck, chill factor 
566,you stole this truck, chill factor 
567,you stole this truck, chill factor 
568,yeah borrowed, chill factor 
569,borrowed, chill factor 
570,look i kinda borrowed the truck from andy, chill factor 
571,am i missing somethin' here, chill factor 
572,i ain't goin' through missoula, chill factor 
573,er, chill factor 
574,no way we're goin' through mcgrud, chill factor 
575,to get to mcgruder you have to go through missoula and i ain't goin' to missoula, chill factor 
576,no no no, chill factor 
577,no no no no no we gotta go to mcgruder i go where the truck goes, chill factor 
578,er, chill factor 
579,no you gotta go to mcgrud, chill factor 
580,billings no no no no no we need to go to mcgruder, chill factor 
581,suppose you're gonna shoot me because you can't get service on my cell phone, chill factor 
582,no cell, chill factor 
583,oh man, chill factor 
584,we're clear, chill factor 
585,, chill factor 
586,town, chill factor 
587,you'd better coast through, chill factor 
588,, chill factor 
589,do you wanna give me a minute, chill factor 
590,excuse me can you fix this, chill factor 
591,ed, chill factor 
592,excuse me, chill factor 
593,damn diesel injections are flood, chill factor 
594,all the time, chill factor 
595,it happens to this piece of shit, chill factor 
596,what the hell's goin' on, chill factor 
597,damn, chill factor 
598,come on, chill factor 
599,, chill factor 
600,are you kiddin', chill factor 
601,up, chill factor 
602,shut, chill factor 
603,i'm gonna bust a mudhole in your ass i'm gonna don't tell me to shut it's none of your business man i can talk all i want to, chill factor 
604,come on get in the truck, chill factor 
605,i'm gonna stomp your a, chill factor 
606,that dog ain't mean, chill factor 
607,that dog was mean before i met him, chill factor 
608,what did you do that for it makes him mean as a snake, chill factor 
609,yeah to keep him off my ass, chill factor 
610,you gave him ice cream didn't you come on let's go, chill factor 
611,what the hell is with you dog he's the one with the damn gun, chill factor 
612,there we go there we go did you keep it safe did you, chill factor 
613,, chill factor 
614,look put this in the back keep it safe, chill factor 
615,would you hurry up please, chill factor 
616,go on, chill factor 
617,you are not takin' my truck, chill factor 
618,i need your truck, chill factor 
619,doing, chill factor 
620,hey you're gonna piss me what the hell are you supposed to be, chill factor 
621,all right then how about this, chill factor 
622,no, chill factor 
623,i'll rent the truck from you you can stay here you can go whatever you want, chill factor 
624,i got fifty bucks i'll get more, chill factor 
625,i got uh, chill factor 
626,i got like uh, chill factor 
627,you want cash, chill factor 
628,you want cash, chill factor 
629,wait wait wait hold up hold up look, chill factor 
630,, chill factor 
631,all right, chill factor 
632,peace, chill factor 
633,is as dangerous as you seem to think it is i'm gettin' my ass as far away from you and it as possible, chill factor 
634,and if that elvis shit, chill factor 
635,look i got two tons of the world's nastiest ice cream sittin' in a truck that should've been retired ten years ago that shit will be worthless by noon, chill factor 
636,er, chill factor 
637,then you drive me to mcgrud, chill factor 
638,truck, chill factor 
639,you are seriously mistaken if you think you are going anywhere in my, chill factor 
640,i need your help, chill factor 
641,o of all wantin' to be a part of this wacko shit, chill factor 
642,think he was a wacko and i think that g i ninja's a bigger wacko and i think you're the biggest wack, chill factor 
643,hey listen do you know what i think i, chill factor 
644,for cryin' out loud, chill factor 
645,yeah i believe him he was my friend, chill factor 
646,ya, chill factor 
647,wait wait you don't believe the dead guy do, chill factor 
648,tana, chill factor 
649,look if i don't get this stuff to mcgruder it's goodbye andy's ice cream goodbye jerome goodbye mon, chill factor 
650,and a shitload of ice, chill factor 
651,no no no you don't need my truck you need somebody else's truck, chill factor 
652,, chill factor 
653,i need your truck, chill factor 
654,dude in uniform get in your face you do not shoot your mouth off, chill factor 
655,what did i say, chill factor 
656,no, chill factor 
657,sorry man he's dead, chill factor 
658,hang on hang on, chill factor 
659,aw oh jesus, chill factor 
660,no no no no no no wait, chill factor 
661,why don't i, chill factor 
662,oh, chill factor 
663,well darlene usually gives me a signed check for emergencies i could always give you that, chill factor 
664,huh, chill factor 
665,that'll make up the difference huh, chill factor 
666,for andy i'll tell him i lost a few cartons comin' over the mountain, chill factor 
667,off say uh three seventy five seein' that we both have so much love, chill factor 
668,bein' that it's cash i'm gonna give you ten percent, chill factor 
669,two things andy is not uh but i tell you what, chill factor 
670,and fair, chill factor 
671,he could've that that's true but that would've been smart, chill factor 
672,he could've called first, chill factor 
673,except for the fact that i need cash, chill factor 
674,uh huh, chill factor 
675,hey you and i are seein' eye to eye on a whole range of issues this mornin', chill factor 
676,moron, chill factor 
677,andy another fuckin', chill factor 
678,well he told me to collect cash, chill factor 
679,, chill factor 
680,yeah well darlene didn't say anything about it to me so tell andy to bill her like usual and let them sort it out move, chill factor 
681,, chill factor 
682,since today new policy, chill factor 
683,darlene pay you in cash, chill factor 
684,since when does, chill factor 
685,uh between this month and last month you owe four hundred and seventeen dollars and we need that in cash, chill factor 
686,look you need me to sign an invoice or somethin', chill factor 
687,hey i'm with you on that one my man prick, chill factor 
688,the guy's a fuckin' moron, chill factor 
689,no argument there, chill factor 
690,that's my business, chill factor 
691,art, chill factor 
692,great, chill factor 
693,freezer in the back, chill factor 
694,where do you want this stuff, chill factor 
695,sam andy gave sam a nice big desk to park his fat ass behind, chill factor 
696,where's sam, chill factor 
697,ty, chill factor 
698,yeah tryin' to get most of my day done before it hits nine, chill factor 
699,oh, chill factor 
700,a little early for a delivery, chill factor 
701,, chill factor 
702,, chill factor 
703,hey, chill factor 
704,vaughn, chill factor 
705,such is the price of patriotism, chill factor 
706,but, chill factor 
707,and it won't be pleasant, chill factor 
708,, chill factor 
709,, chill factor 
710,, chill factor 
711,three seconds one, chill factor 
712,funny situation ain't it andy, chill factor 
713,well well well, chill factor 
714,without compunction, chill factor 
715,this country trained me to kill, chill factor 
716,i urge you to be persuasive, chill factor 
717,oh my god, chill factor 
718,your move okay vaughn you drive, chill factor 
719,i don't ever wanna see another ice cream, chill factor 
720,just give me elvis and i'll make sure you have enough money for a dozen ice cream trucks, chill factor 
721,frozen so if you don't mind, chill factor 
722,i got three thousand dollars of highly perishable ice cream products that taste bad enough when it's, chill factor 
723,listen shithead, chill factor 
724,, chill factor 
725,don't be tedious waiter dr long called it elvis, chill factor 
726,what'd he say, chill factor 
727,it's for you, chill factor 
728,within five minutes, chill factor 
729,give it to me now or you'll be dead, chill factor 
730,i'll keep an eye out, chill factor 
731,about him, chill factor 
732,we're worried, chill factor 
733,to tell you the truth we're looking for a scientist who's gone missing from the tech center maybe you know him richard long, chill factor 
734,, chill factor 
735,that was quick, chill factor 
736,be cool be, chill factor 
737,hey be cool, chill factor 
738,hey, chill factor 
739,look i'm sorry i'll make it up to you whatever you want please, chill factor 
740,help you, chill factor 
741,why don't you get that tub of shit sam to, chill factor 
742,i ain't got time to argue with you today andy but i can tell you this takin' your truck pissed you off, chill factor 
743,arlo and you screwed me for it now where's my goddamn truck, chill factor 
744,i did what i could for you, chill factor 
745,it's uh parked just off of highway thirty five, chill factor 
746,so where's my truck, chill factor 
747,well that just about figures for today, chill factor 
748,hey actually, chill factor 
749,have it you have to have to get it to m to mcgruder, chill factor 
750,you you can't let him, chill factor 
751,about the man who did this he's he's comin' after it, chill factor 
752,, chill factor 
753,here mason, chill factor 
754,onds with just a fraction of what's in, chill factor 
755,eighteen men were k killed in sec, chill factor 
756,i had no idea how powerful it was, chill factor 
757,so you called the damned thing elvis, chill factor 
758,we do need your truck, chill factor 
759,take my sorry old truck, chill factor 
760,wait this town is full of trucks nice new trucks you don't need to go, chill factor 
761,to fort mcgruder in his truck, chill factor 
762,mason you have to take this, chill factor 
763,yeah that's my truck, chill factor 
764,bullshit put the phone down mason, chill factor 
765,the guy the army guys are lookin' for, chill factor 
766,he's the dude, chill factor 
767,listen deputy, chill factor 
768,what the hell's a sage, chill factor 
769,well why don't they talk to the sage of jerome here, chill factor 
770,sure as hell have met a few assholes like that though, chill factor 
771,, chill factor 
772,no sir i've never seen this guy before, chill factor 
773,lem too, chill factor 
774,you got a prob, chill factor 
775,i'd say we're about even, chill factor 
776,including the permanently extreme, chill factor 
777,to take any extreme measures i deem necessary, chill factor 
778,in order to protect those secrets i am authorized to fine you imprison you, chill factor 
779,listed personnel with detailed knowledge of classified secrets falling under the national security act, chill factor 
780,however you are also non en, chill factor 
781,exactly, chill factor 
782,and selfless actions you did save millions of lives, chill factor 
783,we do have to take into consideration that through your courage, chill factor 
784,us owe us, chill factor 
785,owe you, chill factor 
786,your country and a lot of innocent people in it, chill factor 
787,thank you, chill factor 
788,all right gentlemen we're about done here fine job, chill factor 
789,hold it, chill factor 
790,on ice we've got elvis on ice, chill factor 
791,we've got it, chill factor 
792,mason i can barely hear you, chill factor 
793,what say again, chill factor 
794,, chill factor 
795,, chill factor 
796,are you crazy take the boat, chill factor 
797,whoo hoo, chill factor 
798,, chill factor 
799,whoo hoo hoo whoo hoo hoo, chill factor 
800,, chill factor 
801,, chill factor 
802,, chill factor 
803,, chill factor 
804,, chill factor 
805,if you're right lewis this mason is one hell of a pro he must have a service record and a paper trail some, chill factor 
806,yes sir, chill factor 
807,no sir, chill factor 
808,any of them richard long, chill factor 
809,they were all wearing hardware, chill factor 
810,alert seventy fifth rangers code blue tell them elvis has left the building, chill factor 
811,looks like it yes sir, chill factor 
812,is it, chill factor 
813,colonel vitelli we got a busted in cold vault inside, chill factor 
814,forget about him, chill factor 
815,, chill factor 
816,why is it you scientists can create implements of destruction, chill factor 
817,so far ye yes, chill factor 
818,and let me guess you failed, chill factor 
819,i began trying to find ways of controlling the effects of the weapon that we tested on horn island, chill factor 
820,all right after they put you away, chill factor 
821,almost quaint, chill factor 
822,went away i like that, chill factor 
823,went away, chill factor 
824,men every time i've closed my eyes but after you went away i, chill factor 
825,do you think i haven't seen the bodies of those, chill factor 
826,always done richard, chill factor 
827,what rational man could fit in with the sorts of things our government was doing the sorts of things you've, chill factor 
828,years of thinking the matter over i began to see that the whole thing wasn't really my problem, chill factor 
829,you were right of course but after, chill factor 
830,do you remember telling me once that all through my career i'd never fit in well, chill factor 
831,together you gave me the opportunity to realize just how very wrong my life had gone, chill factor 
832,mm hm, chill factor 
833,grateful, chill factor 
834,and the government, chill factor 
835,oh i'm well aware of what the government did i assure you actually i've just come to say how grateful i am to you, chill factor 
836,that, chill factor 
837,i know where the blame belongs but i didn't put you in prison andrew the government did, chill factor 
838,me well you could've saved yourself the trip, chill factor 
839,is that why you're here to blame, chill factor 
840,ple, chill factor 
841,not at all like a man responsible for the deaths of eighteen peo, chill factor 
842,you look fit healthy, chill factor 
843,you look good richard, chill factor 
844,no go, chill factor 
845,is this stool taken, chill factor 
846,, chill factor 
847,there's nothing to say doctor someone had to take the fall and they still need you whereas i've never been anything more than a thorn in their collective side as you once said, chill factor 
848,about, chill factor 
849,i wish they would've let me say something, chill factor 
850,andrew, chill factor 
851,it's too, chill factor 
852,damn you long my people are out there your people are out there, chill factor 
853,you'll kill us all, chill factor 
854,, chill factor 
855,no, chill factor 
856,no, chill factor 
857,destroyer of worlds, chill factor 
858,i am become death the, chill factor 
859,let's proceed, chill factor 
860,all right one more shot provided we're off the island tonight, chill factor 
861,you have my word on that, chill factor 
862,me if i thought there was any real danger i i wouldn't go forward, chill factor 
863,now i know you have moral objections to what we're doing here but believe, chill factor 
864,now listen to me, chill factor 
865,but you have no choice but to follow orders, chill factor 
866,the united states into the kind of country we're supposed to be fighting against, chill factor 
867,sittin' here with our hands in the goddamn cookie jar and let me tell you something else i didn't join the service to let people like you turn, chill factor 
868,here and the white house is screaming about chemical weapons and we're, chill factor 
869,the nsa thinks the un is onto your work, chill factor 
870,if it works your stock at the pentagon will go up along with mine i don't think i need to mention you could use the help, chill factor 
871,look this is a scientific experiment okay, chill factor 
872,bility, chill factor 
873,this isn't some kind of pissing contest long you may be in charge here but those men out there are my responsi, chill factor 
874,lar, chill factor 
875,you know captain if you hadn't spent so much of your career questioning your superiors you might've found yourself with more gold leaf on your col, chill factor 
876,sweeney tells me you don't have computer confirmation, chill factor 
877,i don't work for you captain brynner, chill factor 
878,and i changed the schedule, chill factor 
879,to be off the island tonight, chill factor 
880,what the hell is all this about a detonation today we're scheduled, chill factor 
881,tor long, chill factor 
882,doc, chill factor 
883,tell the choppers we're lifting off, chill factor 
884,i'll do it, chill factor 
885,and i'm warning you leo don't test me get your men and your machines off my radar screen in five or three million people will die, chill factor 
886,here, chill factor 
887,knowing you brynner you've got buyers waiting to buy you're not gonna use that, chill factor 
888,destry fair oaks, chill factor 
889,maybe even salt lake not to mention casper, chill factor 
890,or i may be wrong the breeze could be gusting south that'd be billings, chill factor 
891,hm the wind's northwest that oughta be seattle, chill factor 
892,enworth i'll have no compunction at all about using this, chill factor 
893,i lost all my squeamishness at leav, chill factor 
894,ians but i assure you leo, chill factor 
895,yeah i had a small problem with members of our side murdering civil, chill factor 
896,and i don't like deviations from plans leo as i'm sure you re, chill factor 
897,i checked your release date i never liked coincidences, chill factor 
