,lines,name
154,if there is a pod inside him we'll find it and bring it out for study i'll prove it we'll repeat their procedures put a man in our pod bring it down and then inject him, innerspace 
155,rene i knew he was following us he diverted attention exposed ryuji's trap, innerspace 
156,newer more powerful design , innerspace 
157,you've cut your hair then how did you know, innerspace 
158,bit expensive sir private clinic best of care total privacy we'll pay all costs, innerspace 
159,what job ah no sir he was here for a job interview, innerspace 
160,surveilliance on them all we'll have to let them go, innerspace 
161,they took the tapes surveillance cameras, innerspace 
162,he's not an ordinary man yes, innerspace 
163,well i'm glad to see you sorry things broke up like that yes joe, innerspace 
164,what are you doing here where've you been join us, innerspace 
165,i think i've heard of you and you know jan gruner, innerspace 
166,well i try to give them whatever they want and how do you service foreigners, innerspace 
167,it is to me too that name's familiar, innerspace 
168,i don't want to intrude you him ust, innerspace 
169,was quite excited when he came in been hearing voices, innerspace 
170,ahhh nothing of course you're not we'll take good care of you, innerspace 
171,al i don't know who, innerspace 
172,why would we want to hurt you no it wasn't it was intentional, innerspace 
173,take the card what, innerspace 
174,i will you'll feel better, innerspace 
175,oh sure don't you want to get out, innerspace 
176,here we're here, innerspace 
177,thanks fine you look fine, innerspace 
178,who are you right, innerspace 
179,remember what when you remember, innerspace 
180,oh that's okay i don't know the last couple of hours last few days, innerspace 
181,oh it may have been affected, innerspace 
182,what now remember your short term memory may have been affected, innerspace 
183,don't do it thanks i appreciate that, innerspace 
184,and you there are many places to get away why here couldn't help it no offense she's not your wife is she, innerspace 
185,yessir very good sir the fresh tuna, innerspace 
186,sir now you know what i know, innerspace 
187,how's that trucklhouser beer sir, innerspace 
188,oh and who is it you did joe no i didn't you said something first, innerspace 
189,what nothing, innerspace 
190,what do you want what's what, innerspace 
191,yeah i have to get away he should do it in person i mean ex person, innerspace 
192,what is it i told you i work for him, innerspace 
193,that's twenty feet high come on, innerspace 
194,but you did it it was you he told me what to do, innerspace 
195,you are i've seen you do what i don't know i'm no good at this, innerspace 
196,we just don't stop now what, innerspace 
197,who are you who do you work for her, innerspace 
198,you son of a bitch you conned me aren't you a little optimistic, innerspace 
199,escape why not what are you going to do, innerspace 
200,uh wonderful i know i'm strange but in my own way i love you i've never met anyone like you, innerspace 
201,how i was crazy desperate i took it out on you i didn't mean it i know what she sees in you you're kind and you're brave if i ever get out of you i'll be glad to call you my friend, innerspace 
202,why did you then don't blame yourself i didn't have to come along, innerspace 
203,can't you do something they can hold us here forever nobody knows about us, innerspace 
204,you can say that again what do we do what a mess, innerspace 
205,they'll listen to what we say in here now what, innerspace 
206,they asked about you looks like they can what did they do, innerspace 
207,what'd you forget i can't fly it, innerspace 
208,can you why not, innerspace 
209,this going to work so do i, innerspace 
210,you've been there that's not this direction it's back the other way, innerspace 
211,i said just relax i'm in full control what, innerspace 
212,why'd you ask him oh, innerspace 
213,dieter's gone to shoot a still job hong kong what, innerspace 
214,where would you go to sell a chip where what, innerspace 
215,that must be him water taxi why don't you get us some food this may take some time, innerspace 
216,now what he plays it all the time, innerspace 
217,must be a pick up a rendezvous this boat doesn't go anywhere just toots around the inland sea, innerspace 
218,it was a good job not many ways for a foreigner to make money here ryuji hires me to organize business meetings take care of things and you, innerspace 
219,ryuji and gruner who was, innerspace 
220,you think i'm like that lots of my clients are rich guys they like danger like playing with drugs and things running around acting mysterious, innerspace 
221,you don't believe me get your things, innerspace 
222,i don't know he mentioned a city got to trust someone, innerspace 
223,one chip a chip goes in a computer, innerspace 
224,he must be a good friend he stole something from a friend of mine, innerspace 
225,now so am i what's so interesting about him i'm just on vacation, innerspace 
226,this business is over why, innerspace 
227,you're leaving this is a tough place to keep kosher, innerspace 
228,who did no, innerspace 
229,did he put you up to it did he ask you to sleep with me last night, innerspace 
230,you work for ryuji i don't know ryuji said there was a change of plans, innerspace 
231,what did you tell them they kidded me a little, innerspace 
232,who else is interested in me you seemed interesting, innerspace 
233,why did you stay with me why didn't you tell me, innerspace 
234,why'd you run off joe what happened to you, innerspace 
235,he likes the quiet they were here last week how often they come here, innerspace 
236,no ryuji just hires us is that ryuji, innerspace 
237,who do you work for naw made that up, innerspace 
238,you're doing okay and how'm i doing, innerspace 
239,you did if i was with you i wouldn't, innerspace 
240,you talk to yourself i promise you that i am not crazy course if i was i'd be the last to know why do you ask, innerspace 
241,are you alright you are, innerspace 
242,as if your mind's not all there disinterest, innerspace 
243,i guess it's a combination you don't often see apparent attraction i don't know, innerspace 
244,me still they left you alone you again, innerspace 
245,yes of course you mean from it, innerspace 
246,like there's someone else here what way, innerspace 
247,without what let you leave without it, innerspace 
248,haven't seen you around right here too, innerspace 
249,dinner tonight where, innerspace 
250,blake said that yes, innerspace 
251,blake i am confused or maybe it's you, innerspace 
252,i'm looking for someone what do you do about what, innerspace 
253,someone is selling you followed us if it's not him it must be you if it's not you it must be him you scared him off why'd you invite me here, innerspace 
254,i can't he didn't do anything thanks to you could have been drunk a little sooner but excellent good character what is it, innerspace 
255,what could you find in this place it keeps me busy everybody always wants something, innerspace 
256,water fountain's through that door down the hall a drink, innerspace 
257,i have a seat i've had it since nine i'm sorry we're running behind so many applicants so few jobs if you'll just have a seat, innerspace 
258,mom what are you doing here ahhh okay, innerspace 
259,that's alright just tear it apart i can't get it out it would take hours, innerspace 
260,it will be fine you have another it is, innerspace 
261,why not you can't take that, innerspace 
262,no it doesn't hurt, innerspace 
263,ow perfectly, innerspace 
264,this the only spare thank you, innerspace 
265,so we better get started it'l take months, innerspace 
266,too much what does he know, innerspace 
